peak,psr,pnr,ratio_peak_to_median,periodic_sum,fwhm,w_peak_80,w_mean_80,w_std_80,w_energy_80,sharpness_80,w_peak_160,w_mean_160,w_std_160,w_energy_160,sharpness_160,label
0.008974,1.076309,6.771512,6.771512,1.414939,2.0,0.008974,0.002834,0.002178,0.001022,2.817487,0.008974,0.002539,0.001854,0.001581,3.469555,0.0
0.009451,1.10607,7.087563,7.087563,0.987995,2.0,0.009451,0.002335,0.001952,0.000741,3.643094,0.009451,0.002059,0.00169,0.001135,4.371704,0.0
0.013613,1.07193,9.920365,9.920365,1.259491,2.0,0.013613,0.003032,0.00251,0.001239,4.21337,0.013613,0.002562,0.002101,0.001757,5.257005,1.0
0.0136151600335521,1.100322660815466,9.841387382737556,9.841387382737556,1.3103035722122365,2.0,0.0136151600335521,0.002785578404312,0.0027790887743045,0.0012386225169628,3.8954085672854784,0.0136151600335521,0.0025987075992493,0.002315804181346,0.0019385968308377,4.7550209564548815,1.0
0.020661,1.026979,14.794849,14.794849,1.090056,3.0,0.020661,0.004296,0.004658,0.003212,3.512791,0.020661,0.00355,0.003844,0.00438,4.450568,1.0
0.013423,1.058062,9.291167,9.291167,1.489827,4.0,0.013423,0.002769,0.002697,0.001195,3.949199,0.013423,0.002211,0.002171,0.001536,5.162967,1.0
0.008835,1.087944,6.621471,6.621471,1.450624,2.0,0.008835,0.001613,0.001666,0.00043,4.331853,0.008835,0.001536,0.001412,0.000697,5.166003,0.0
0.023849,1.104303,14.558474,14.558474,1.11577,2.0,0.023849,0.004415,0.004369,0.003086,4.44728,0.023849,0.003562,0.00356,0.004058,5.697103,1.0
0.009576,1.010742,7.142636,7.142636,1.34526,2.0,0.009576,0.002122,0.002194,0.000745,3.396353,0.009576,0.001805,0.001819,0.00105,4.270415,0.0
0.0105091202769026,1.015493066204194,7.748583691335518,7.748583691335518,1.3175478735013728,3.0,0.0105091202769026,0.0029889780269214,0.0027445219330541,0.0013173112229147,2.739057430007743,0.0105091202769026,0.0024989638831324,0.0023473854907312,0.0018808062610073,3.410920577300921,1.0
0.017207,1.041972,11.224638,11.224638,1.069383,2.0,0.017207,0.003929,0.003917,0.002462,3.389385,0.017207,0.003457,0.00315,0.0035,4.363235,1.0
0.01106,1.030473,6.959976,6.959976,1.131667,2.0,0.01106,0.002865,0.002388,0.001113,3.430938,0.01106,0.002252,0.002051,0.001484,4.291932,0.0
0.021081,1.045074,14.037178,14.037178,1.1984,2.0,0.021081,0.004594,0.004036,0.002991,4.084488,0.021081,0.003679,0.003347,0.003957,5.197901,1.0
0.009546,1.095235,7.096862,7.096862,1.061635,2.0,0.009546,0.002005,0.002005,0.000643,3.758692,0.009546,0.001872,0.001624,0.000983,4.721359,0.0
0.00984,1.091607,7.317576,7.317576,1.407938,2.0,0.00984,0.002242,0.00217,0.000779,3.499481,0.00984,0.001929,0.001869,0.001154,4.231014,0.0
0.010201,1.077963,7.671989,7.671989,1.641318,2.0,0.010201,0.002972,0.002049,0.001042,3.526079,0.010201,0.002535,0.001861,0.001582,4.117836,0.0
0.014082,1.034007,10.199763,10.199763,1.104595,3.0,0.014082,0.003246,0.003758,0.001973,2.882858,0.014082,0.002675,0.003026,0.00261,3.768179,1.0
0.009794,1.020296,7.324981,7.324981,1.093319,2.0,0.009794,0.002061,0.002027,0.000669,3.812521,0.009794,0.002039,0.001711,0.001134,4.529038,0.0
0.013832,1.026863,9.06736,9.06736,1.121689,2.0,0.013832,0.003423,0.003072,0.001692,3.387535,0.013832,0.002647,0.002628,0.002226,4.254925,0.0
0.009163,1.069947,6.841071,6.841071,0.877895,2.0,0.009163,0.00197,0.00185,0.000584,3.885637,0.009163,0.001924,0.00165,0.001028,4.384482,0.0
0.010104,1.153608,7.56353,7.56353,0.946331,2.0,0.010104,0.002862,0.002077,0.001001,3.48387,0.010104,0.002715,0.001759,0.001674,4.198475,0.0
0.010828,1.036317,7.455046,7.455046,1.041594,2.0,0.010828,0.003143,0.002436,0.001265,3.153749,0.010828,0.002626,0.002104,0.001811,3.89614,1.0
0.018504,1.115481,11.79166,11.79166,1.154865,2.0,0.018504,0.004019,0.003859,0.002484,3.752093,0.018504,0.003035,0.003143,0.003054,4.920488,1.0
0.01444,1.1325,9.606582,9.606582,1.100501,5.0,0.01444,0.004856,0.003371,0.002796,2.842014,0.01444,0.003525,0.003006,0.003434,3.629726,1.0
0.0133705160407312,1.023639698300333,9.571194782638097,9.571194782638097,1.3287307397338532,3.0,0.0133705160407312,0.0028947111361684,0.0028232968397038,0.0013080286085551,3.709172760205081,0.0133705160407312,0.0026330510018433,0.0023133346978699,0.0019655160004283,4.639547187695193,1.0
0.020921,1.096287,14.041367,14.041367,0.971123,2.0,0.020921,0.00342,0.003998,0.002214,4.376041,0.020921,0.00287,0.00317,0.002925,5.693144,1.0
0.014872,1.127899,10.106075,10.106075,1.197136,4.0,0.014872,0.003631,0.002846,0.001703,3.948656,0.014872,0.003006,0.002406,0.002371,4.930962,1.0
0.015489,1.024375,11.037245,11.037245,1.003626,3.0,0.015489,0.003745,0.003369,0.00203,3.484502,0.015489,0.003034,0.002762,0.002694,4.507363,1.0
0.010044,1.105003,7.373149,7.373149,1.712274,2.0,0.010044,0.001838,0.001804,0.000531,4.54601,0.010044,0.00184,0.001666,0.000986,4.920347,0.0
0.008716,1.054146,6.541464,6.541464,1.82698,2.0,0.008716,0.002413,0.001876,0.000747,3.358617,0.008716,0.002109,0.001646,0.001145,4.011581,0.0
0.011647,1.066847,7.737669,7.737669,1.608337,2.0,0.011647,0.002183,0.00212,0.000741,4.461731,0.011647,0.001977,0.001803,0.001145,5.361569,0.0
0.013085,1.04743,9.375388,9.375388,1.095824,2.0,0.013085,0.003157,0.003112,0.001572,3.188816,0.013085,0.002432,0.0025,0.001947,4.258868,1.0
0.011776,1.086346,8.510277,8.510277,1.335344,2.0,0.011776,0.002989,0.002759,0.001324,3.18391,0.011776,0.002295,0.002269,0.001667,4.17721,1.0
0.009511,1.072787,7.111919,7.111919,0.940457,2.0,0.009511,0.002046,0.00181,0.000597,4.122144,0.009511,0.00178,0.001553,0.000892,4.976296,0.0
0.018859,1.05725,13.537386,13.537386,1.211922,3.0,0.018859,0.003926,0.003972,0.002495,3.758537,0.018859,0.003159,0.003231,0.003267,4.857249,1.0
0.018778,1.015227,12.954142,12.954142,1.404131,2.0,0.018778,0.003732,0.003928,0.002348,3.829664,0.018778,0.003108,0.003207,0.003191,4.884695,1.0
0.010713,1.016098,7.455471,7.455471,1.419047,2.0,0.010713,0.002427,0.002208,0.000861,3.751454,0.010713,0.002291,0.00181,0.001364,4.648992,0.0
0.017287,1.030105,11.134248,11.134248,1.190873,2.0,0.017287,0.003942,0.003539,0.002245,3.769785,0.017287,0.002831,0.002998,0.002721,4.819568,1.0
0.008576,1.05265,6.401409,6.401409,0.927539,2.0,0.008576,0.002261,0.00197,0.000719,3.204235,0.008576,0.001985,0.00175,0.001121,3.764071,0.0
0.018102,1.023033,12.759927,12.759927,1.054838,2.0,0.018102,0.004518,0.004191,0.003038,3.240363,0.018102,0.003381,0.003561,0.003858,4.132304,1.0
0.01353,1.129224,10.035237,10.035237,1.227236,2.0,0.01353,0.003055,0.003041,0.001486,3.4433,0.01353,0.002368,0.002422,0.001836,4.60625,1.0
0.011771,1.049278,8.365347,8.365347,1.440672,2.0,0.011771,0.003183,0.002402,0.001272,3.573815,0.011771,0.003018,0.002209,0.002238,3.960959,1.0
0.009483,1.026835,7.105303,7.105303,1.185031,2.0,0.009483,0.002133,0.001805,0.000625,4.070398,0.009483,0.001841,0.001501,0.000903,5.088466,0.0
0.012085,1.008178,8.251532,8.251532,1.024423,3.0,0.012085,0.002844,0.002814,0.00128,3.283129,0.012085,0.002456,0.002261,0.001783,4.257631,1.0
0.01152,1.101226,8.508471,8.508471,1.133734,2.0,0.01152,0.002562,0.002243,0.000928,3.991579,0.01152,0.002207,0.001878,0.001344,4.956311,0.0
0.009756,1.182316,7.305666,7.305666,0.972342,3.0,0.009756,0.002339,0.001815,0.000701,4.082848,0.009756,0.001938,0.001556,0.000988,5.021439,0.0
0.010837,1.154125,8.077277,8.077277,1.169591,2.0,0.010837,0.002377,0.002042,0.000786,4.140194,0.010837,0.002062,0.001707,0.001147,5.137489,0.0
0.010322,1.017888,6.888269,6.888269,1.678735,3.0,0.010322,0.002934,0.002285,0.001106,3.231719,0.010322,0.002431,0.002141,0.001679,3.684522,0.0
0.012462,1.021017,8.958631,8.958631,1.235637,2.0,0.012462,0.003279,0.002937,0.00155,3.125313,0.012462,0.002623,0.002329,0.001969,4.223369,1.0
0.009192,1.058013,6.887767,6.887767,0.957457,2.0,0.009192,0.002163,0.0019,0.000663,3.696722,0.009192,0.002051,0.001607,0.001086,4.442877,0.0
0.0101925568322748,1.0277834036418714,7.632007120268583,7.632007120268583,1.0813438112957436,3.0,0.0101925568322748,0.0025045374765642,0.0019063401769341,0.0007925472673366,4.030754161572004,0.0101925568322748,0.0023382679019265,0.0016285996927929,0.0012991733984872,4.819765838864869,1.0
0.01006,1.078439,7.56591,7.56591,1.162356,3.0,0.01006,0.002219,0.002238,0.000794,3.502698,0.01006,0.002035,0.001851,0.001211,4.333226,0.0
0.011618,1.017635,7.13737,7.13737,1.058328,2.0,0.011618,0.002811,0.002259,0.001041,3.8964,0.011618,0.002638,0.001961,0.001728,4.577024,0.0
0.019393,1.029161,13.548847,13.548847,1.456389,2.0,0.019393,0.003852,0.004125,0.002549,3.766349,0.019393,0.00302,0.003354,0.003259,4.880576,1.0
0.021865,1.070396,13.988806,13.988806,0.911147,3.0,0.021865,0.003897,0.004573,0.002888,3.928548,0.021865,0.003088,0.003616,0.003618,5.191336,1.0
0.01183,1.138037,7.242902,7.242902,1.450333,2.0,0.01183,0.00256,0.002098,0.000877,4.416009,0.01183,0.002392,0.001878,0.00148,5.022842,0.0
0.012225,1.020127,8.830696,8.830696,1.203104,3.0,0.012225,0.00363,0.003275,0.001912,2.623537,0.012225,0.002888,0.002685,0.002488,3.476255,1.0
0.019408,1.090641,12.227214,12.227214,0.992776,2.0,0.019408,0.004193,0.003513,0.002394,4.329771,0.019408,0.003219,0.002948,0.003049,5.489854,1.0
0.010588205625447,1.0096323504317724,7.351854960161873,7.351854960161873,1.881766757029924,2.0,0.010588205625447,0.0027795203843726,0.0024211640797434,0.0010870215254546,3.223846520711911,0.010588205625447,0.0022097690534808,0.0019993165772088,0.0014208553672998,4.188555285412405,1.0
0.010075,1.050706,7.113047,7.113047,1.21462,2.0,0.010075,0.002214,0.001994,0.00071,3.940395,0.010075,0.002001,0.001625,0.001063,4.965451,0.0
0.018786,1.012246,12.983012,12.983012,1.120474,2.0,0.018786,0.00383,0.003749,0.002298,3.988726,0.018786,0.002971,0.002955,0.002809,5.350799,1.0
0.014277,1.0093,9.551703,9.551703,1.172405,3.0,0.014277,0.003666,0.003273,0.001932,3.241099,0.014277,0.002886,0.002691,0.002491,4.231786,1.0
0.017774,1.051211,12.009463,12.009463,1.110245,3.0,0.017774,0.00398,0.004324,0.002763,3.189595,0.017774,0.003335,0.003484,0.003721,4.143838,1.0
0.01559,1.034103,10.724829,10.724829,1.501059,2.0,0.01559,0.003261,0.003127,0.001633,3.94146,0.01559,0.002714,0.002597,0.002258,4.955852,1.0
0.010634,1.022054,7.563054,7.563054,1.133705,2.0,0.010634,0.002474,0.002104,0.000844,3.876669,0.010634,0.002394,0.001919,0.001506,4.292325,0.0
0.009342,1.030362,6.985968,6.985968,1.449744,2.0,0.009342,0.002344,0.001931,0.000738,3.622962,0.009342,0.001826,0.001656,0.000972,4.536563,0.0
0.010516,1.028828,7.449015,7.449015,1.312418,2.0,0.010516,0.002498,0.002134,0.000864,3.755173,0.010516,0.002111,0.001888,0.001284,4.448525,0.0
0.0184,1.042781,11.82376,11.82376,1.045664,3.0,0.0184,0.00419,0.004291,0.002878,3.31062,0.0184,0.00334,0.003386,0.00362,4.44625,1.0
0.009362,1.073942,6.598137,6.598137,1.15287,2.0,0.009362,0.001844,0.001525,0.000458,4.928335,0.009362,0.001819,0.001375,0.000832,5.482968,0.0
0.015162,1.083903,10.495678,10.495678,1.216166,2.0,0.015162,0.003197,0.00314,0.001606,3.809474,0.015162,0.002529,0.002573,0.002083,4.907268,1.0
0.01148,1.028173,7.904583,7.904583,0.80357,2.0,0.01148,0.002828,0.002829,0.00128,3.057074,0.01148,0.002426,0.002422,0.001881,3.736225,1.0
0.014284,1.042395,10.143704,10.143704,1.107432,3.0,0.014284,0.003242,0.003077,0.001598,3.587137,0.014284,0.002448,0.002452,0.00192,4.82596,1.0
0.015587,1.056621,11.132111,11.132111,1.163159,2.0,0.015587,0.004004,0.003704,0.00238,3.126119,0.015587,0.003061,0.00304,0.002978,4.11834,1.0
0.015838,1.00851,11.456565,11.456565,1.180228,2.0,0.015838,0.003105,0.003395,0.001693,3.749261,0.015838,0.002513,0.00275,0.00222,4.84366,1.0
0.010928,1.135094,8.178191,8.178191,1.145115,2.0,0.010928,0.002477,0.002366,0.000939,3.569926,0.010928,0.002042,0.001908,0.001249,4.655254,0.0
0.011933,1.026862,7.985676,7.985676,1.627373,3.0,0.011933,0.002652,0.002414,0.001029,3.843174,0.011933,0.002259,0.001992,0.001451,4.854718,1.0
0.015232,1.086507,11.342953,11.342953,1.184698,2.0,0.015232,0.003105,0.003343,0.001665,3.626574,0.015232,0.002632,0.002673,0.002252,4.712468,1.0
0.010131,1.147304,7.080828,7.080828,1.107928,3.0,0.010131,0.002937,0.00209,0.00104,3.44112,0.010131,0.00265,0.00207,0.001809,3.612316,0.0
0.017877,1.021678,11.873353,11.873353,1.292461,3.0,0.017877,0.004132,0.004229,0.002797,3.249565,0.017877,0.003424,0.003423,0.003752,4.220479,1.0
0.00916,1.014955,6.809176,6.809176,1.354355,2.0,0.00916,0.001838,0.002035,0.000602,3.596207,0.00916,0.00171,0.001719,0.000941,4.330444,0.0
0.012585,1.18534,7.772767,7.772767,1.003526,2.0,0.012585,0.002571,0.002239,0.00093,4.469953,0.012585,0.002089,0.001954,0.001309,5.368465,0.0
0.0141552370507289,1.015450132271069,10.27611954020517,10.27611954020517,1.2980861738936191,2.0,0.0141552370507289,0.003047612588804,0.0029916740391561,0.0014590444838397,3.7116051787106703,0.0141552370507289,0.0027664283657167,0.0024784164133724,0.0022073078113146,4.593342458970512,1.0
0.022475,1.029421,13.61317,13.61317,1.29837,3.0,0.022475,0.004437,0.005082,0.003641,3.548844,0.022475,0.003674,0.004124,0.004881,4.558217,1.0
0.018393,1.097926,12.873819,12.873819,1.281725,2.0,0.018393,0.004968,0.004449,0.003558,3.016671,0.018393,0.00394,0.003737,0.004718,3.866735,1.0
0.015799,1.032349,10.259214,10.259214,1.202899,2.0,0.015799,0.003408,0.003667,0.002005,3.378392,0.015799,0.002739,0.002898,0.002544,4.505375,1.0
0.00926,1.116904,6.871608,6.871608,1.726092,2.0,0.00926,0.001965,0.001921,0.000604,3.795724,0.00926,0.001942,0.001787,0.001114,4.09236,0.0
0.010179,1.034202,7.639466,7.639466,0.984497,2.0,0.010179,0.001914,0.002027,0.000622,4.075665,0.010179,0.001566,0.001595,0.0008,5.395022,0.0
0.011222,1.08095,7.745227,7.745227,1.552279,4.0,0.011222,0.002964,0.002694,0.001283,3.064523,0.011222,0.002475,0.002203,0.001756,3.969501,1.0
0.013591,1.045084,9.093515,9.093515,1.167843,3.0,0.013591,0.002855,0.002763,0.001263,3.884844,0.013591,0.002369,0.002324,0.001762,4.827097,1.0
0.009768,1.044665,7.266572,7.266572,1.657558,2.0,0.009768,0.002334,0.001958,0.000742,3.795001,0.009768,0.002116,0.00175,0.001207,4.369911,0.0
0.021756,1.029609,13.126559,13.126559,1.266367,3.0,0.021756,0.004472,0.004795,0.003439,3.603823,0.021756,0.003808,0.003851,0.004693,4.659154,1.0
0.011044,1.155864,7.28869,7.28869,1.605411,2.0,0.011044,0.00216,0.001969,0.000683,4.50947,0.011044,0.002156,0.001875,0.001306,4.738216,0.0
0.01478,1.037932,10.32352,10.32352,1.323614,2.0,0.01478,0.003027,0.003012,0.001459,3.900061,0.01478,0.002592,0.002487,0.002065,4.899252,1.0
0.010616,1.133653,7.166293,7.166293,1.233183,3.0,0.010616,0.002463,0.002252,0.000891,3.61858,0.010616,0.002356,0.00197,0.001509,4.190842,0.0
0.0117779427665769,1.096418943752904,8.449939174103621,8.449939174103621,1.3689433068527197,3.0,0.0117779427665769,0.0025334646090302,0.002677356025709,0.0010869342570887,3.451549408969827,0.0117779427665769,0.002457882211077,0.0021876544787747,0.0017323227331251,4.258351716035878,1.0
0.020248,1.012072,13.476093,13.476093,1.332444,2.0,0.020248,0.003808,0.004359,0.002681,3.770012,0.020248,0.003083,0.003497,0.003478,4.906561,1.0
0.013967,1.054431,8.931993,8.931993,1.088178,3.0,0.013967,0.003778,0.002622,0.001692,3.884441,0.013967,0.003255,0.002306,0.002546,4.642894,1.0
0.010916,1.16989,8.172766,8.172766,1.314037,2.0,0.010916,0.001882,0.001937,0.000583,4.661847,0.010916,0.001567,0.001583,0.000794,5.902845,0.0
0.009611,1.002246,7.250863,7.250863,1.361325,2.0,0.009611,0.002061,0.002037,0.000672,3.704152,0.009611,0.001712,0.001625,0.000892,4.857087,0.0
0.009315,1.066401,6.91485,6.91485,1.71307,2.0,0.009315,0.001867,0.001849,0.000552,4.026846,0.009315,0.00175,0.001569,0.000884,4.81837,0.0
0.009371,1.055048,6.989137,6.989137,1.269797,2.0,0.009371,0.002837,0.002186,0.001026,2.986995,0.009371,0.002313,0.001916,0.001444,3.680957,0.0
0.0214,1.020902,13.243423,13.243423,1.031751,2.0,0.0214,0.00383,0.003982,0.002442,4.411437,0.0214,0.002737,0.003206,0.002843,5.818882,1.0
0.019603,1.071947,13.679656,13.679656,1.603451,3.0,0.019603,0.003792,0.004207,0.002566,3.757768,0.019603,0.002944,0.003324,0.003154,5.010799,1.0
0.016059,1.047308,10.948355,10.948355,1.3973,3.0,0.016059,0.004578,0.003501,0.002657,3.278602,0.016059,0.003566,0.002989,0.003464,4.177769,1.0
0.017636,1.144371,11.591228,11.591228,1.228,3.0,0.017636,0.004095,0.003438,0.002287,3.936926,0.017636,0.003182,0.002936,0.002999,4.921843,1.0
0.0173,1.121063,12.676601,12.676601,0.993652,3.0,0.0173,0.003242,0.0038,0.001996,3.698818,0.0173,0.002789,0.003052,0.002735,4.752526,1.0
0.009289,1.000734,6.975443,6.975443,1.417612,2.0,0.009289,0.001947,0.001712,0.000538,4.285434,0.009289,0.001596,0.001398,0.00072,5.500565,0.0
0.010753,1.141604,7.163345,7.163345,1.126392,2.0,0.010753,0.002184,0.001957,0.000688,4.377211,0.010753,0.002015,0.001628,0.001074,5.362458,0.0
0.013269,1.035512,9.768022,9.768022,1.175019,3.0,0.013269,0.00296,0.003008,0.001425,3.425317,0.013269,0.002522,0.002496,0.002015,4.303188,1.0
0.015038,1.06705,10.209456,10.209456,1.301854,2.0,0.015038,0.002822,0.002754,0.001244,4.433966,0.015038,0.002273,0.002245,0.001633,5.68407,1.0
0.013285,1.039863,9.04624,9.04624,1.018306,2.0,0.013285,0.003258,0.003332,0.001737,3.008159,0.013285,0.002829,0.0028,0.002535,3.732935,1.0
0.01022,1.021812,7.549796,7.549796,1.297123,2.0,0.01022,0.001827,0.001932,0.000565,4.342699,0.01022,0.001565,0.001506,0.000755,5.743892,0.0
0.010552,1.002957,7.623257,7.623257,1.87027,2.0,0.010552,0.002544,0.002301,0.000941,3.478959,0.010552,0.002303,0.001888,0.001419,4.367053,1.0
0.020242,1.054289,14.002838,14.002838,1.072298,2.0,0.020242,0.004028,0.003643,0.002359,4.44967,0.020242,0.003044,0.003143,0.003063,5.470052,1.0
0.009122,1.048135,6.676129,6.676129,1.797513,3.0,0.009122,0.002176,0.001915,0.000672,3.624987,0.009122,0.00222,0.001706,0.001254,4.043725,0.0
0.016555,1.039593,11.054467,11.054467,1.123045,2.0,0.016555,0.003197,0.003332,0.001706,4.007696,0.016555,0.002722,0.00271,0.00236,5.102531,1.0
0.013091,1.136087,9.29656,9.29656,1.116668,2.0,0.013091,0.003045,0.00266,0.001308,3.774819,0.013091,0.002304,0.002226,0.001642,4.844296,1.0
0.010183,1.034655,7.511136,7.511136,1.351953,3.0,0.010183,0.003212,0.002464,0.001311,2.827865,0.010183,0.002932,0.002209,0.002156,3.28181,1.0
0.017728,1.107647,11.520742,11.520742,1.268589,2.0,0.017728,0.003139,0.00364,0.001848,4.006784,0.017728,0.00241,0.002939,0.002312,5.209757,1.0
0.009619,1.077514,7.071652,7.071652,1.301211,2.0,0.009619,0.002119,0.002062,0.000699,3.634771,0.009619,0.00202,0.001782,0.001161,4.261014,0.0
0.010976,1.040423,8.239404,8.239404,1.434208,2.0,0.010976,0.002491,0.002211,0.000887,3.835788,0.010976,0.00223,0.00189,0.001367,4.6262,0.0
0.011413,1.083549,8.441004,8.441004,1.126575,3.0,0.011413,0.003021,0.002709,0.001317,3.096922,0.011413,0.002617,0.002242,0.0019,3.92185,1.0
0.009691,1.008755,7.255616,7.255616,1.936833,2.0,0.009691,0.001739,0.001849,0.000515,4.298155,0.009691,0.001529,0.001515,0.000742,5.383014,0.0
0.016795,1.134005,11.980191,11.980191,1.0497,4.0,0.016795,0.004127,0.003241,0.002203,3.907561,0.016795,0.003098,0.002754,0.002749,4.971577,1.0
0.01668,1.070008,11.609291,11.609291,1.177511,3.0,0.01668,0.003595,0.003729,0.002147,3.507558,0.01668,0.003047,0.003,0.002925,4.543218,1.0
0.016702,1.091175,11.714386,11.714386,2.657446,2.0,0.016702,0.006814,0.003626,0.004766,2.725954,0.016702,0.006813,0.003553,0.009446,2.782475,0.0
0.0117145881806439,1.012349593729066,8.561433840791192,8.561433840791192,1.213271105374589,3.0,0.0117145881806439,0.0030368996403672,0.0030573185805797,0.0014855965063056,2.837405035361529,0.0117145881806439,0.0024275190669865,0.0024707278315546,0.0019195751741122,3.7573186639308194,1.0
0.012144852562665,1.019648241501813,8.740363572304968,8.740363572304968,1.573549905530123,3.0,0.012144852562665,0.0031385170977162,0.0024722341267701,0.0012769784920179,3.641521588055342,0.012144852562665,0.0023880292227143,0.0021288417632219,0.0016375441314201,4.58100855586138,1.0
0.011659,1.029577,7.756371,7.756371,1.955714,2.0,0.011659,0.002773,0.002443,0.001093,3.635575,0.011659,0.0027,0.002437,0.002117,3.673994,0.0
0.0102831116289936,1.1084703014176585,7.588930946407147,7.588930946407147,1.0961549340131482,3.0,0.0102831116289936,0.0030755328738672,0.0021652638945649,0.0011317816153075,3.327193318048587,0.0102831116289936,0.0025405886742897,0.0020577802311232,0.0017102480466449,3.760733097033636,1.0
0.009839,1.023169,7.381903,7.381903,1.525529,2.0,0.009839,0.002315,0.002164,0.000803,3.475039,0.009839,0.002027,0.001736,0.00114,4.496179,0.0
0.00936,1.020167,6.965361,6.965361,1.733534,2.0,0.00936,0.002087,0.001987,0.000664,3.659138,0.00936,0.001821,0.001681,0.000983,4.482246,0.0
0.016475,1.123332,11.125361,11.125361,0.911605,3.0,0.016475,0.003719,0.003809,0.002267,3.347916,0.016475,0.00289,0.003056,0.00283,4.44437,1.0
0.009303,1.059496,6.994097,6.994097,1.487893,2.0,0.009303,0.001899,0.001726,0.000527,4.286064,0.009303,0.001975,0.001515,0.000991,4.83482,0.0
0.011317,1.032579,8.284575,8.284575,1.838754,3.0,0.011317,0.003471,0.003082,0.001724,2.544701,0.011317,0.002748,0.00259,0.002282,3.306683,1.0
0.008947,1.100835,6.680748,6.680748,1.355384,2.0,0.008947,0.001825,0.00174,0.000509,4.091223,0.008947,0.001607,0.001372,0.000715,5.345751,0.0
0.009517,1.051985,7.171478,7.171478,1.165819,2.0,0.009517,0.001922,0.001726,0.000534,4.397361,0.009517,0.001535,0.001444,0.000711,5.523626,0.0
